#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:file76a54892883c" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:file76a54892883c" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:file76a54892883c">
#                <taxonset id="TaxonSet.file76a54892883c" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:file76a54892883c" name="distribution" x="@birthRate.t:file76a54892883c">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:file76a54892883c" name="distribution">
#            <parameter id="clockRate.c:file76a54892883c" name="x">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:file76a54892883c">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean">10.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma">0.01</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@file76a54892883c" id="treeLikelihood.file76a54892883c" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:file76a54892883c">
#            <siteModel id="SiteModel.s:file76a54892883c" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:file76a54892883c" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:file76a54892883c" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:file76a54892883c" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:file76a54892883c" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:file76a54892883c" id="StrictClock.c:file76a54892883c" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.file76a54892883c	TreeHeight	YuleModel	birthRate	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate
762000	-20.763358506111008	-16.635532333438686	-4.1278261726723215	-16.635532333438686	9.99412010799517	-7.641192175513463	0.03835752703141306	3.513366002841141	9.99412010799517	Infinity
763000	-22.05793625129302	-16.635532333438686	-5.422403917854336	-16.635532333438686	10.005527702158263	-8.955858114885432	0.2949641338517559	3.5334541970310958	10.005527702158263	Infinity
764000	-20.78677979359246	-16.635532333438686	-4.151247460153771	-16.635532333438686	9.989529114811907	-7.2892819298260365	0.14647698530028208	3.1380344696722657	9.989529114811907	Infinity
765000	-20.423531090151084	-16.635532333438686	-3.787998756712399	-16.635532333438686	10.008777629426252	-7.0889965177728085	0.1460965491803172	3.3009977610604095	10.008777629426252	Infinity
766000	-20.375632850833444	-16.635532333438686	-3.7401005173947586	-16.635532333438686	10.008777629426252	-7.041098278455168	0.055215011762826616	3.3009977610604095	10.008777629426252	Infinity
767000	-20.27315119988829	-16.635532333438686	-3.6376188664496043	-16.635532333438686	10.00684040804556	-7.089894608084185	0.10879896859783958	3.4522757416345806	10.00684040804556	Infinity
768000	-20.057284539535466	-16.635532333438686	-3.421752206096782	-16.635532333438686	10.005814680565464	-6.938931308488253	0.14090180399896063	3.517179102391471	10.005814680565464	Infinity
769000	-20.34322688243626	-16.635532333438686	-3.707694548997574	-16.635532333438686	9.995132027341388	-7.2754404127560095	0.04978562897053365	3.5677458637584354	9.995132027341388	Infinity
770000	-23.33242215050783	-16.635532333438686	-6.696889817069145	-16.635532333438686	9.976918601669151	-7.719366725316048	0.1995414576196951	1.0224769082469032	9.976918601669151	Infinity
771000	-20.2367347168692	-16.635532333438686	-3.601202383430514	-16.635532333438686	9.996197251754912	-7.215129565136351	0.0677714979031096	3.6139271817058374	9.996197251754912	Infinity
772000	-20.394078222817875	-16.635532333438686	-3.758545889379189	-16.635532333438686	9.99606708772552	-7.367438547368804	0.2142118930050871	3.6088926579896152	9.99606708772552	Infinity
773000	-19.892809839708093	-16.635532333438686	-3.2572775062694057	-16.635532333438686	9.998662784113224	-6.934568427413589	0.07757347464019805	3.677290921144183	9.998662784113224	Infinity
774000	-21.356301860734387	-16.635532333438686	-4.7207695272957	-16.635532333438686	10.00881416261838	-8.018553866762865	0.2117510471503574	3.2977843394671646	10.00881416261838	Infinity
775000	-20.79973139042501	-16.635532333438686	-4.164199056986325	-16.635532333438686	9.988949787235574	-7.239894699074367	0.17012259818621495	3.0756956420880424	9.988949787235574	Infinity
776000	-20.436229518966282	-16.635532333438686	-3.800697185527597	-16.635532333438686	10.00502761215214	-7.360544418549254	0.10181238310342325	3.559847233021657	10.00502761215214	Infinity
777000	-21.742212149493213	-16.635532333438686	-5.106679816054527	-16.635532333438686	10.00502761215214	-8.666527049076183	0.17193704532612702	3.559847233021657	10.00502761215214	Infinity
778000	-21.353808867203348	-16.635532333438686	-4.718276533764662	-16.635532333438686	10.004798813858606	-8.289365114300319	0.21570601043624296	3.571088580535656	10.004798813858606	Infinity
779000	-21.232320315900047	-16.635532333438686	-4.59678798246136	-16.635532333438686	10.01244911397157	-7.508117441859068	0.03865370166930699	2.9113294593977077	10.01244911397157	Infinity
780000	-21.719593434737288	-16.635532333438686	-5.084061101298601	-16.635532333438686	9.995933603043788	-8.687614833054576	0.18906379273008966	3.6035537317559756	9.995933603043788	Infinity
781000	-21.747100288674236	-16.635532333438686	-5.11156795523555	-16.635532333438686	10.006693581764933	-8.573779423799724	0.2960019785906215	3.462211468564174	10.006693581764933	Infinity
782000	-20.66700032779545	-16.635532333438686	-4.031467994356764	-16.635532333438686	10.006693581764933	-7.493679462920938	0.036707935014633514	3.462211468564174	10.006693581764933	Infinity
783000	-21.2916560478645	-16.635532333438686	-4.656123714425815	-16.635532333438686	9.98564751128846	-7.312385706134908	0.043725020127952624	2.6562619917090924	9.98564751128846	Infinity
784000	-21.628034383023117	-16.635532333438686	-4.992502049584431	-16.635532333438686	10.017281960010964	-7.185402993265105	0.045131279969550686	2.192900943680674	10.017281960010964	Infinity
785000	-19.86049246996977	-16.635532333438686	-3.2249601365310827	-16.635532333438686	10.002806378033744	-6.871813000973086	0.06159282086007366	3.6468528644420033	10.002806378033744	Infinity
786000	-20.908413816493542	-16.635532333438686	-4.272881483054855	-16.635532333438686	9.984795094051151	-6.803167311271548	0.12315667162382342	2.530285828216693	9.984795094051151	Infinity
787000	-19.757167169727275	-16.635532333438686	-3.121634836288588	-16.635532333438686	9.994375007520018	-6.649663787072746	0.08985981739462746	3.528028950784158	9.994375007520018	Infinity
788000	-20.42098819345671	-16.635532333438686	-3.7854558600180246	-16.635532333438686	9.994375007520018	-7.313484810802183	0.09385626910526701	3.528028950784158	9.994375007520018	Infinity
789000	-21.660991005638056	-16.635532333438686	-5.0254586721993695	-16.635532333438686	10.014726676213355	-7.627315363517793	0.14881710089174024	2.6018566913184236	10.014726676213355	Infinity
790000	-20.01980783583307	-16.635532333438686	-3.3842755023943845	-16.635532333438686	9.99531622712741	-6.960818513567715	0.09028179670426309	3.5765430111733307	9.99531622712741	Infinity
791000	-21.24297892365403	-16.635532333438686	-4.6074465902153445	-16.635532333438686	9.984018414746082	-7.016622906857478	0.06919798052135692	2.409176316642134	9.984018414746082	Infinity
792000	-20.52632075743224	-16.635532333438686	-3.8907884239935546	-16.635532333438686	9.998255004125545	-7.561795023767643	0.03870357954058691	3.6710065997740884	9.998255004125545	Infinity
793000	-20.512640242012846	-16.635532333438686	-3.87710790857416	-16.635532333438686	9.989880046605602	-7.051272277833677	0.14299427787036617	3.174164369259517	9.989880046605602	Infinity
794000	-20.800381850071386	-16.635532333438686	-4.164849516632699	-16.635532333438686	10.011337670105906	-7.208367352264341	0.07258867618803637	3.0435178356316426	10.011337670105906	Infinity
795000	-21.297741675533842	-16.635532333438686	-4.662209342095155	-16.635532333438686	9.98441689935293	-7.1342758659949155	0.17288755248271068	2.4720665238997612	9.98441689935293	Infinity
796000	-23.446222856823304	-16.635532333438686	-6.81069052338462	-16.635532333438686	9.987570930044678	-9.724513276396543	0.008762064301538567	2.913822753011923	9.987570930044678	Infinity
797000	-20.98332590026592	-16.635532333438686	-4.347793566827234	-16.635532333438686	10.004439176256662	-7.935493790422084	0.22398604834425065	3.58770022359485	10.004439176256662	Infinity
798000	-20.360770246159877	-16.635532333438686	-3.72523791272119	-16.635532333438686	10.000086859013324	-7.411431843063631	0.1770269152872996	3.6861939303424407	10.000086859013324	Infinity
799000	-19.795425075669684	-16.635532333438686	-3.1598927422309964	-16.635532333438686	9.99810005697263	-6.8280754774781585	0.14699626896190846	3.668182735247162	9.99810005697263	Infinity
800000	-21.767257510316046	-16.635532333438686	-5.13172517687736	-16.635532333438686	10.01704210255849	-7.365790531590373	0.03669004797876888	2.2340653547130125	10.01704210255849	Infinity
801000	-21.551844055517392	-16.635532333438686	-4.916311722078705	-16.635532333438686	9.981211812144968	-6.837563360482306	0.12564179204277712	1.9212516384036007	9.981211812144968	Infinity
802000	-20.745015179300886	-16.635532333438686	-4.1094828458622	-16.635532333438686	10.006298695227347	-7.597346690810603	0.13132443222082762	3.487863844948403	10.006298695227347	Infinity
803000	-23.96555410722042	-16.635532333438686	-7.330021773781735	-16.635532333438686	10.012604352604875	-10.221904903625097	0.28252402876649807	2.891883129843362	10.012604352604875	Infinity
804000	-26.355644959018285	-16.635532333438686	-9.7201126255796	-16.635532333438686	10.016947138290142	-11.970316797237025	0.49590158930723416	2.250204171657425	10.016947138290142	Infinity
805000	-20.324451980401733	-16.635532333438686	-3.688919646963048	-16.635532333438686	10.00269321572097	-7.338884245148048	0.04644712565750034	3.649964598185	10.00269321572097	Infinity
806000	-27.865451998045778	-16.635532333438686	-11.229919664607094	-16.635532333438686	9.96883118846981	-10.05867725636805	0.3005223522528152	-1.1712424082390438	9.96883118846981	Infinity
807000	-19.969305983810457	-16.635532333438686	-3.333773650371772	-16.635532333438686	10.00230820634763	-6.993366220438997	0.16152477381792593	3.659592570067225	10.00230820634763	Infinity
808000	-20.729689443375854	-16.635532333438686	-4.094157109937169	-16.635532333438686	9.99417940105692	-7.61099190243967	0.15250853808920756	3.516834792502501	9.99417940105692	Infinity
809000	-20.413225471123347	-16.635532333438686	-3.777693137684662	-16.635532333438686	10.00373852092616	-7.394042096891424	0.04662691002851349	3.6163489592067624	10.00373852092616	Infinity
810000	-20.471616898960434	-16.635532333438686	-3.836084565521748	-16.635532333438686	10.00373852092616	-7.4524335247285105	0.135787178713944	3.6163489592067624	10.00373852092616	Infinity
811000	-20.194663837930218	-16.635532333438686	-3.559131504491531	-16.635532333438686	9.995710716453472	-7.153373390562351	0.059218766279198184	3.5942418860708196	9.995710716453472	Infinity
812000	-21.122643193558286	-16.635532333438686	-4.487110860119601	-16.635532333438686	9.986253452552186	-7.2285046792279495	0.0456530072824427	2.7413938191083487	9.986253452552186	Infinity
813000	-20.903366978751848	-16.635532333438686	-4.2678346453131635	-16.635532333438686	9.995839599242853	-7.867521625796227	0.20013913768226557	3.5996869804830642	9.995839599242853	Infinity
814000	-21.07977121623052	-16.635532333438686	-4.444238882791831	-16.635532333438686	10.0013333043588	-8.121582033009272	0.1676436124391955	3.6773431502174407	10.0013333043588	Infinity
815000	-20.239121534531826	-16.635532333438686	-3.6035892010931407	-16.635532333438686	9.990452973247299	-6.834092254792624	0.1257124115110281	3.2305030536994837	9.990452973247299	Infinity
816000	-21.327290173333324	-16.635532333438686	-4.691757839894637	-16.635532333438686	9.982560336273652	-6.85728013823755	0.07561184630092285	2.1655222983429123	9.982560336273652	Infinity
817000	-20.3701719967308	-16.635532333438686	-3.7346396632921137	-16.635532333438686	10.006254859781958	-7.225254961615764	0.09717989440396849	3.4906152983236507	10.006254859781958	Infinity
818000	-19.799266376201743	-16.635532333438686	-3.1637340427630556	-16.635532333438686	9.99610340193746	-6.774048313241554	0.09863400898703255	3.6103142704784985	9.99610340193746	Infinity
819000	-20.26531627614646	-16.635532333438686	-3.6297839427077743	-16.635532333438686	9.989638312744084	-6.779192781544154	0.1389348011344287	3.1494088388363797	9.989638312744084	Infinity
820000	-21.712713553040288	-16.635532333438686	-5.0771812196016	-16.635532333438686	10.012244885675809	-8.01372674631685	0.24204009269949142	2.9365455267152494	10.012244885675809	Infinity
821000	-20.664726590810307	-16.635532333438686	-4.02919425737162	-16.635532333438686	10.000091245329628	-7.715384281604145	0.17136915271554104	3.6861900242325243	10.000091245329628	Infinity
822000	-20.006777087695824	-16.635532333438686	-3.3712447542571367	-16.635532333438686	9.992245290170835	-6.756798784367845	0.08291893471608451	3.3855540301107085	9.992245290170835	Infinity
823000	-20.336709327343964	-16.635532333438686	-3.7011769939052774	-16.635532333438686	9.992245290170835	-7.086731024015986	0.12836069497733377	3.3855540301107085	9.992245290170835	Infinity
824000	-20.186353803474596	-16.635532333438686	-3.55082147003591	-16.635532333438686	9.99370529316529	-7.038936452144584	0.10076200849634695	3.4881149821086734	9.99370529316529	Infinity
825000	-21.582333428736682	-16.635532333438686	-4.946801095297996	-16.635532333438686	9.992974226205634	-8.386225261033417	0.17581478605370623	3.4394241657354203	9.992974226205634	Infinity
826000	-20.501622824478105	-16.635532333438686	-3.8660904910394187	-16.635532333438686	10.008112502934008	-7.223258624551404	0.07538697980757988	3.357168133511985	10.008112502934008	Infinity
827000	-20.58084182319878	-16.635532333438686	-3.9453094897600938	-16.635532333438686	10.010723034526409	-7.056623795270728	0.1493297533637148	3.111314305510634	10.010723034526409	Infinity
828000	-19.860015772848943	-16.635532333438686	-3.224483439410257	-16.635532333438686	9.995615139192555	-6.814580070690347	0.08149422460047674	3.5900966312800904	9.995615139192555	Infinity
829000	-20.018580784033578	-16.635532333438686	-3.3830484505948917	-16.635532333438686	9.995615139192555	-6.973145081874982	0.06973685321017536	3.5900966312800904	9.995615139192555	Infinity
830000	-19.910503735234254	-16.635532333438686	-3.2749714017955687	-16.635532333438686	10.000385782719547	-6.96045891304548	0.05938500664960822	3.6854875112499115	10.000385782719547	Infinity
831000	-20.661098624967074	-16.635532333438686	-4.025566291528389	-16.635532333438686	9.991859241016037	-7.380438160136951	0.08023014474308401	3.3548718686085612	9.991859241016037	Infinity
832000	-19.938020364799748	-16.635532333438686	-3.3024880313610616	-16.635532333438686	9.994891247191692	-6.858222907862505	0.09835243821763666	3.555734876501443	9.994891247191692	Infinity
833000	-19.895782218060123	-16.635532333438686	-3.260249884621436	-16.635532333438686	10.004212011944038	-6.857776314321276	0.11552629127606669	3.59752642969984	10.004212011944038	Infinity
834000	-20.120873682065586	-16.635532333438686	-3.485341348626899	-16.635532333438686	9.993658631372252	-6.970508221045397	0.11947840863977931	3.485166872418498	9.993658631372252	Infinity
835000	-20.159897079425132	-16.635532333438686	-3.5243647459864462	-16.635532333438686	9.993658631372252	-7.009531618404944	0.052854359125778766	3.485166872418498	9.993658631372252	Infinity
836000	-20.22799880667088	-16.635532333438686	-3.592466473232192	-16.635532333438686	9.991186969333054	-6.890350578332933	0.11842323571319965	3.2978841051007413	9.991186969333054	Infinity
837000	-20.395227477732355	-16.635532333438686	-3.75969514429367	-16.635532333438686	10.004199514975946	-7.357747166911108	0.06995158605289598	3.5980520226174377	10.004199514975946	Infinity
838000	-20.925601778247895	-16.635532333438686	-4.290069444809209	-16.635532333438686	9.98446524842161	-6.769658564581259	0.11559675344261455	2.4795891197720494	9.98446524842161	Infinity
839000	-19.962355552277362	-16.635532333438686	-3.3268232188386775	-16.635532333438686	10.000513763627879	-7.01173510629544	0.10827628558510015	3.6849118874567623	10.000513763627879	Infinity
840000	-20.994460994729142	-16.635532333438686	-4.358928661290456	-16.635532333438686	10.00551511871708	-7.893077641756462	0.2263116449347808	3.5341489804660067	10.00551511871708	Infinity
841000	-20.35725498103453	-16.635532333438686	-3.7217226475958447	-16.635532333438686	9.997041667871297	-7.364195655460688	0.04956053030637184	3.6424730078648433	9.997041667871297	Infinity
842000	-19.615151541320557	-16.635532333438686	-2.9796192078818726	-16.635532333438686	9.997041667871297	-6.622092215746716	0.08966916775416313	3.6424730078648433	9.997041667871297	Infinity
843000	-21.588085197155987	-16.635532333438686	-4.952552863717301	-16.635532333438686	9.984053482206868	-7.367327367867281	0.11174754035825234	2.41477450414998	9.984053482206868	Infinity
844000	-20.53517780534616	-16.635532333438686	-3.899645471907474	-16.635532333438686	10.004728324318702	-7.474091870376761	0.1656108917249798	3.5744463984692874	10.004728324318702	Infinity
845000	-20.436016094246686	-16.635532333438686	-3.800483760807999	-16.635532333438686	10.005310025493925	-7.345733559860756	0.1643035504416488	3.545249799052757	10.005310025493925	Infinity
846000	-23.33967641273175	-16.635532333438686	-6.704144079293067	-16.635532333438686	10.02612513309189	-6.97776283673168	0.13127664069025302	0.2736187574386131	10.02612513309189	Infinity
847000	-20.86647954146548	-16.635532333438686	-4.230947208026796	-16.635532333438686	9.984672841621373	-6.7425699409926745	0.14233892103656823	2.5116227329658782	9.984672841621373	Infinity
848000	-22.954097388869787	-16.635532333438686	-6.318565055431102	-16.635532333438686	9.99467413033714	-9.86297226988566	0.2785911796732284	3.5444072144545578	9.99467413033714	Infinity
849000	-19.811081848826948	-16.635532333438686	-3.1755495153882616	-16.635532333438686	10.000496021315096	-6.860550982446535	0.15679325965392965	3.685001467058273	10.000496021315096	Infinity
850000	-21.643629060639046	-16.635532333438686	-5.0080967272003605	-16.635532333438686	9.99334798498134	-8.473081860941331	0.16640187659587194	3.4649851337409703	9.99334798498134	Infinity
851000	-21.516036755833035	-16.635532333438686	-4.880504422394347	-16.635532333438686	9.9829553686902	-7.114138792742798	0.1825458662700631	2.2336343703484514	9.9829553686902	Infinity
852000	-21.13463566660944	-16.635532333438686	-4.499103333170757	-16.635532333438686	9.988135931830657	-7.4815544183200675	0.03712231097164259	2.9824510851493113	9.988135931830657	Infinity
853000	-20.706773599387667	-16.635532333438686	-4.07124126594898	-16.635532333438686	10.01176274235706	-7.065662379939494	0.09287842097075998	2.994421113990514	10.01176274235706	Infinity
854000	-21.061369335967083	-16.635532333438686	-4.425837002528397	-16.635532333438686	9.986376274852905	-7.184039220893845	0.04502681223016238	2.758202218365448	9.986376274852905	Infinity
855000	-19.940036493279102	-16.635532333438686	-3.304504159840418	-16.635532333438686	9.992229191594282	-6.688808496231934	0.11450741206807674	3.3843043363915157	9.992229191594282	Infinity
856000	-22.494523923439132	-16.635532333438686	-5.858991590000445	-16.635532333438686	9.97597754128727	-6.659830629759667	0.0838747180007579	0.800839039759222	9.97597754128727	Infinity
857000	-20.28926942747241	-16.635532333438686	-3.6537370940337217	-16.635532333438686	10.003458855991463	-7.28015032296875	0.09406383347409172	3.6264132289350286	10.003458855991463	Infinity
858000	-20.278035584184316	-16.635532333438686	-3.6425032507456283	-16.635532333438686	9.996723152853573	-7.275046267423804	0.10622215283854634	3.6325430166781754	9.996723152853573	Infinity
859000	-23.328097051881826	-16.635532333438686	-6.692564718443139	-16.635532333438686	9.99468612859987	-10.237610224940962	0.3887918694629602	3.5450455064978232	9.99468612859987	Infinity
860000	-21.565775421327558	-16.635532333438686	-4.930243087888872	-16.635532333438686	9.984830719237783	-7.465939346457421	0.04305130915063654	2.5356962585685485	9.984830719237783	Infinity
861000	-20.634712921954137	-16.635532333438686	-3.999180588515451	-16.635532333438686	9.999228934718662	-7.682439532958446	0.24093174527111547	3.683258944442995	9.999228934718662	Infinity
862000	-19.91410217866142	-16.635532333438686	-3.278569845222734	-16.635532333438686	10.003081794248496	-6.917314219055831	0.055996850262400914	3.6387443738330973	10.003081794248496	Infinity
863000	-20.401573017502766	-16.635532333438686	-3.7660406840640803	-16.635532333438686	9.990750209955275	-7.024479257490007	0.1327769425634627	3.2584385734259262	9.990750209955275	Infinity
864000	-19.7263436773311	-16.635532333438686	-3.0908113438924136	-16.635532333438686	9.99795499247234	-6.756132717734918	0.08222446521047713	3.665321373842504	9.99795499247234	Infinity
865000	-19.98786468825502	-16.635532333438686	-3.352332354816334	-16.635532333438686	9.997846089734475	-7.015367360440083	0.16037283129367358	3.6630350056237484	9.997846089734475	Infinity
866000	-21.025873977324167	-16.635532333438686	-4.390341643885479	-16.635532333438686	9.990164138044275	-7.592852394608478	0.1905126982653942	3.202510750722999	9.990164138044275	Infinity
867000	-20.16421783404084	-16.635532333438686	-3.528685500602155	-16.635532333438686	10.001917399552402	-7.196535048167808	0.07300242434529094	3.667849547565653	10.001917399552402	Infinity
868000	-19.854019303221754	-16.635532333438686	-3.218486969783068	-16.635532333438686	9.99714001251876	-6.863820980602219	0.11043264800098768	3.6453340108191505	9.99714001251876	Infinity
869000	-21.472673978391946	-16.635532333438686	-4.837141644953258	-16.635532333438686	10.00095229168084	-8.518839000509697	0.239817398064938	3.6816973555564396	10.00095229168084	Infinity
870000	-21.75387070712779	-16.635532333438686	-5.118338373689101	-16.635532333438686	9.997688420797875	-8.777853034434033	0.20434983208960625	3.6595146607449323	9.997688420797875	Infinity
871000	-21.385181619610982	-16.635532333438686	-4.749649286172296	-16.635532333438686	9.981971445778804	-6.8107371024226575	0.09077876179813466	2.0610878162503616	9.981971445778804	Infinity
872000	-24.69024685187118	-16.635532333438686	-8.054714518432492	-16.635532333438686	9.980557953736295	-9.850980356615587	0.3299655259995488	1.7962658381830952	9.980557953736295	Infinity
873000	-19.97146743496585	-16.635532333438686	-3.3359351015271614	-16.635532333438686	10.0083814775024	-6.670920928694372	0.09571499561430888	3.3349858271672104	10.0083814775024	Infinity
874000	-20.777521047606342	-16.635532333438686	-4.141988714167656	-16.635532333438686	9.990492730417401	-7.376279492370008	0.08468114209532968	3.2342907782023516	9.990492730417401	Infinity
875000	-21.215075828595108	-16.635532333438686	-4.579543495156421	-16.635532333438686	10.01375875558923	-7.31925837111906	0.0706466723695126	2.7397148759626395	10.01375875558923	Infinity
876000	-21.930495783271734	-16.635532333438686	-5.294963449833049	-16.635532333438686	10.002659244322192	-8.94583720079091	0.21940379795996065	3.650873750957861	10.002659244322192	Infinity
877000	-20.14537559988197	-16.635532333438686	-3.5098432664432835	-16.635532333438686	10.008319353502616	-6.8500167057192725	0.08197967310313689	3.340173439275989	10.008319353502616	Infinity
878000	-21.770060877194148	-16.635532333438686	-5.1345285437554615	-16.635532333438686	9.984137391292283	-7.562648421468124	0.039627076076947765	2.428119877712662	9.984137391292283	Infinity
879000	-21.79101640889619	-16.635532333438686	-5.1554840754575055	-16.635532333438686	9.997116611509309	-8.80014608229968	0.28122059006409683	3.6446620068421742	9.997116611509309	Infinity
880000	-21.760396118550155	-16.635532333438686	-5.124863785111467	-16.635532333438686	9.984687869239272	-7.638788695726686	0.030134450124887753	2.513924910615219	9.984687869239272	Infinity
881000	-21.377433300798753	-16.635532333438686	-4.741900967360067	-16.635532333438686	9.994054285328579	-8.251375005373717	0.22294687523414783	3.5094740380136495	9.994054285328579	Infinity
882000	-22.524561851892326	-16.635532333438686	-5.889029518453641	-16.635532333438686	9.982866451494775	-8.107468749332632	0.24342812184354856	2.2184392308789915	9.982866451494775	Infinity
883000	-21.96184490121651	-16.635532333438686	-5.326312567777821	-16.635532333438686	9.983717617526537	-7.6869643255005595	0.2208820109664586	2.3606517577227386	9.983717617526537	Infinity
884000	-20.49463041883736	-16.635532333438686	-3.859098085398674	-16.635532333438686	10.005044708900558	-7.418084298725265	0.11293656270629572	3.5589862133265915	10.005044708900558	Infinity
885000	-22.54003562322626	-16.635532333438686	-5.9045032897875736	-16.635532333438686	10.01155692388425	-8.92292249423929	0.33003905158425695	3.018419204451716	10.01155692388425	Infinity
886000	-20.211552980606964	-16.635532333438686	-3.576020647168278	-16.635532333438686	9.991697318812315	-6.917579725430045	0.06370307534842289	3.341559078261767	9.991697318812315	Infinity
887000	-20.92035700279771	-16.635532333438686	-4.2848246693590255	-16.635532333438686	9.997085056219207	-7.928571835916534	0.027703951810098153	3.643747166557508	9.997085056219207	Infinity
888000	-20.320540941170577	-16.635532333438686	-3.6850086077318926	-16.635532333438686	10.009241257438568	-6.944236065285904	0.053828245985339626	3.259227457554011	10.009241257438568	Infinity
889000	-20.625842628640473	-16.635532333438686	-3.990310295201786	-16.635532333438686	9.992461626021305	-7.392406536771846	0.19450313648132375	3.4020962415700597	9.992461626021305	Infinity
890000	-21.7552042380582	-16.635532333438686	-5.1196719046195165	-16.635532333438686	10.020001723624285	-6.805558817691602	0.14451346358372574	1.6858869130720855	10.020001723624285	Infinity
891000	-21.544755519941713	-16.635532333438686	-4.909223186503028	-16.635532333438686	10.009854899733716	-8.10985959547849	0.19270444696313868	3.2006364089754618	10.009854899733716	Infinity
892000	-20.56385309473673	-16.635532333438686	-3.928320761298041	-16.635532333438686	10.006301712470261	-7.415994513792237	0.2091336499576927	3.487673752494196	10.006301712470261	Infinity
893000	-20.53184308699607	-16.635532333438686	-3.896310753557382	-16.635532333438686	9.995860977317466	-7.496884862508166	0.13417126539290414	3.600574108950784	9.995860977317466	Infinity
894000	-21.068577976239844	-16.635532333438686	-4.43304564280116	-16.635532333438686	9.99187519182628	-7.7892147562858085	0.03079863559503199	3.3561691134846487	9.99187519182628	Infinity
895000	-21.33960470772553	-16.635532333438686	-4.704072374286845	-16.635532333438686	9.99187519182628	-8.060241487771494	0.022879283582036006	3.3561691134846487	9.99187519182628	Infinity
896000	-21.410868416287858	-16.635532333438686	-4.775336082849172	-16.635532333438686	10.013405557239501	-7.563022911124859	0.22021585698880605	2.7876868282756875	10.013405557239501	Infinity
897000	-20.051633151908618	-16.635532333438686	-3.41610081846993	-16.635532333438686	10.006899104526793	-6.864344254895256	0.09272201314742949	3.448243436425326	10.006899104526793	Infinity
898000	-20.307112558237275	-16.635532333438686	-3.671580224798589	-16.635532333438686	9.990322043026936	-6.88949762171959	0.08492985357959051	3.217917396921001	9.990322043026936	Infinity
899000	-19.83522847573919	-16.635532333438686	-3.1996961423005037	-16.635532333438686	10.002057386855897	-6.864763591709828	0.11776445841562613	3.665067449409324	10.002057386855897	Infinity
900000	-22.75429622364029	-16.635532333438686	-6.118763890201603	-16.635532333438686	9.99989938990263	-9.804944931026558	0.3809427266922204	3.686181040824955	9.99989938990263	Infinity
901000	-20.33949016883009	-16.635532333438686	-3.703957835391402	-16.635532333438686	9.988075797626585	-6.679256476964099	0.0774702460924349	2.9752986415726967	9.988075797626585	Infinity
902000	-20.76155441639694	-16.635532333438686	-4.126022082958254	-16.635532333438686	10.009156167443397	-7.39307672448407	0.14951312938875821	3.267054641525815	10.009156167443397	Infinity
903000	-20.249024550274036	-16.635532333438686	-3.613492216835351	-16.635532333438686	10.000599820553221	-7.297924946138437	0.16226671857912625	3.684432729303086	10.000599820553221	Infinity
904000	-20.257640735179123	-16.635532333438686	-3.6221084017404386	-16.635532333438686	9.992683067718524	-7.040652564465304	0.13627722817273033	3.418544162724866	9.992683067718524	Infinity
905000	-21.169470755808277	-16.635532333438686	-4.533938422369589	-16.635532333438686	10.005391772623549	-8.074814015032766	0.02533940835559248	3.540875592663177	10.005391772623549	Infinity
906000	-19.710531077078297	-16.635532333438686	-3.074998743639612	-16.635532333438686	9.999347428181583	-6.759101146532069	0.14345575175917366	3.6841024028924574	9.999347428181583	Infinity
